datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2014-02-15,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-458.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-456.0,-456.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-456.0,-452.0,-458.0,-458.0
2014-02-16,-452.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-454.0,-460.0,-456.0,-460.0,-458.0,-460.0,-456.0,-454.0,-460.0,-460.0
2014-02-17,-458.0,-456.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-458.0,-458.0,-458.0,-458.0,-460.0,-460.0
2014-02-18,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-458.0,-460.0,-460.0,-460.0,-458.0,-452.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-460.0
2014-02-19,-456.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-458.0,-460.0,-456.0,-456.0,-460.0,-458.0,-458.0,-460.0,-458.0,-460.0,-456.0,-458.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-456.0,-458.0,-460.0
2014-02-20,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-452.0,-460.0,-458.0,-452.0,-454.0,-456.0,-458.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-456.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-460.0
2014-02-21,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-456.0,-451.0,-454.0,-445.0,-458.0,-451.0,-460.0,-460.0,-456.0,-458.0,-456.0,-456.0,-449.0,-460.0,-460.0,-458.0,-458.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0
2014-02-22,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-460.0,-452.0,-460.0,-454.0,-460.0,-458.0,-460.0,-452.0,-460.0,-460.0,-460.0,-456.0,-445.0,-456.0,-460.0,-454.0,-460.0,-458.0,-458.0,-460.0,-454.0,-458.0,-460.0
2014-02-23,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-456.0,-456.0,-454.0,-460.0,-458.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-452.0,-460.0,-460.0,-452.0,-460.0,-458.0,-460.0,-458.0,-456.0,-456.0,-460.0
2014-02-24,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-456.0,-460.0,-454.0,-460.0,-456.0,-460.0,-456.0,-460.0,-460.0,-460.0,-456.0,-454.0,-460.0,-454.0,-452.0,-460.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0
2014-02-25,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-456.0,-454.0,-460.0,-454.0,-458.0,-456.0,-460.0,-458.0,-460.0,-460.0,-460.0,-456.0,-456.0,-456.0,-460.0,-458.0,-460.0,-458.0,-456.0,-458.0,-451.0,-451.0,-456.0
2014-02-26,-460.0,-447.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-452.0,-458.0,-456.0,-456.0,-456.0,-452.0,-456.0,-454.0,-460.0,-458.0,-460.0,-460.0,-460.0,-454.0,-449.0,-460.0,-458.0,-458.0,-460.0,-458.0,-460.0,-458.0,-456.0,-456.0,-460.0
2014-02-27,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-456.0,-456.0,-460.0,-452.0,-458.0,-452.0,-458.0,-460.0,-456.0,-456.0,-447.0,-460.0,-460.0,-456.0,-460.0,-460.0,-458.0,-458.0,-456.0,-456.0,-458.0
2014-02-28,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-454.0,-460.0,-456.0,-458.0,-456.0,-460.0,-460.0,-454.0,-460.0,-460.0,-456.0,-458.0,-460.0,-460.0,-458.0,-460.0,-460.0,-452.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0
2014-03-01,-458.0,-460.0,-456.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-454.0,-458.0,-460.0,-460.0,-456.0,-456.0,-460.0
2014-03-02,-456.0,-452.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-460.0,-454.0,-451.0,-460.0,-451.0,-454.0,-460.0,-452.0,-460.0,-458.0,-460.0,-460.0,-460.0,-456.0,-456.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-458.0,-454.0,-454.0,-460.0
2014-03-03,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-452.0,-454.0,-449.0,-460.0,-460.0,-456.0,-460.0,-452.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-454.0,-456.0,-456.0,-458.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0
2014-03-04,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-456.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-454.0,-458.0,-458.0,-460.0,-460.0,-460.0,-460.0
